user_id,user_age,user_level,user_learning_interests,user_avg_session_minutes,user_posts_count,user_comments_made,user_likes_given,user_friends_count,days_since_signup,post_id,post_topic_category,post_topic_title,post_word_count,post_has_image,post_likes,post_comments,post_reposts,post_age_hours,post_is_pinned,author_friend_status,topic_interest_match,peer_engagement_count,created_at,engaged
1016,32, Intermediate ,"Vocabulary,IELTS,TOEFL",54.8,26,17,303, ,355,5119,Listening,Note-taking techniques,405,no,76,28,0,598.5,true,BLOCKED,0.049,2,04/30/2026,0
1191,18,Beginner,N/A,59.7,68,162,275,35,608,5029,TOEFL,Speaking task 1 templates,103,no,74,27,2,483.8,1,PENDING,null,6,04/01/2026,0
1023,N/A,Beginner,Reading,57.6,50,183,58,103,890,5553,vocabulary,Synonym swap challenge,NaN,false,193,15,13,606,true,BLOCKED,0.205,4,2026-02-09 12:23:00,0
1031,16,Intermediate,"Speaking,BusinessEnglish,IELTS",5.8,46,34,445,52,206,5175,listening,Dictation practice thread,291,true,17,74,4,216.5,no,NOT_FRIEND,0.167,12,2026/03/29,1
1187,34, Intermediate ,N/A,28.4,42,191,114,41,439,5489,TOEFL,TOEFL Prep weekly thread,322,True,240,15,4,268.1,False,PENDING,0.025,7,02/03/2026,1
1054,19,INTERMEDIATE,Listening|Speaking,,54,145,312,51,789,5403,Listening,Note-taking techniques,93,false,252,45,14,383.9,false,BLOCKED,0.975,10,04/19/2026,1
1193,32,Beginner,BusinessEnglish,47.1,64,20,456,97,248,5285,Vocabulary,Word of the day,579,false,150,5,17,568.3,0,BLOCKED,0.064,2,04-03-2026,0
1113,23,Advanced,"Event,Vocabulary,Reading",59.2,42,154,423,12,190,5030,Speaking,Small talk openers,358,false,149,79,23,186.6,0,PENDING,0.014,7,04/16/2026,1
1114,40,Intermediate,Speaking,12.2,80,246,96,7,863,5379,listening,Accents around the world,486,True,15,13,3,524.7,no,NOT_FRIEND,0.166,5,2026-01-29 06:14:00,0
1012,41,Advanced,null,49.3,25,171,160,112,263,5545,Reading,Article of the week,507,False,71,40,22,244.4,0,FRIEND,0.223,2,2026-03-31 22:57:00,1
1197,42, Advanced ,"TOEFL,BusinessEnglish",55.4,77,149,51,101,626,5022, Speaking ,Storytelling fluency,350,false,113,50,10,267.6,false,PENDING,0.138,9,03/07/2026,1
1198,35,intermediate,"Vocabulary,Grammar",10.7,38,40,516,34,109,5085,BusinessEnglish,Job interview answers,227,no,314,81,5,474.9,false,NOT_FRIEND,0.189,9,04/14/2026,1
1072,20,INTERMEDIATE,Writing; Reading,5.3,75,177,33,22,27,5253,BusinessEnglish,Presentation openings,101,false,347,12,20,714.7,no,PENDING,0.086,12,2026-03-13 00:41:00,0
1206,32,ADVANCED,Event,32.5,0,59,420,23,327,5062,GRAMMAR,Subjunctive mood basics,559,false,155,35,1,108.3,False,BLOCKED,0.137,0,2026-04-21 05:53:00,0
1218,32,Beginner,"BusinessEnglish,Writing",57.2,22,143,68,97,668,5538,Grammar,Articles a/an/the explained,72,true,1,28,21,123.6,false,PENDING,0.224,0,04-04-2026,0
1181,36,beginner,"Speaking,TOEFL",34,65,2,409,12,152,5507,BusinessEnglish,Job interview answers,79,false,20,16,13,365.6,false,NOT_FRIEND,0.136,1,2026-04-06 18:47:00,0
1144,38,Intermediate,"Speaking,IELTS",9.9,8,210,355,94,207,5011,Vocabulary,  Academic word list — week 4,482,1,336,77,1,712.7,false,NOT_FRIEND,0.14,7,2026-03-09 00:49:00,0
1046,38,Intermediate,Speaking,17.2,43,150,551,96,569,5475,GRAMMAR,Subjunctive mood basics,345,false,299,89,15,41.2,0,NOT_FRIEND,0.087,11,2026-01-15 02:06:00,1
1208,36,Beginner,Event; Listening,31.9,0,143,174,80,435,5054,TOEFL,Integrated writing tips,380,0,258,74,11,663.1,false,FRIEND,0.081,1,2026-04-15 03:25:00,0
1063,41,INTERMEDIATE,Event; Listening; IELTS,29.6,21,189,0,2,309,5156,IELTS,Writing task 2 essay structures,null,no,317,32,11,419.7,no,NOT_FRIEND,0.755,4,2026-01-19 10:27:00,1
1050, ,advanced,"BusinessEnglish,Grammar",51.2,69,15,239,53,858,5473,Vocabulary,Word of the day,102,true,88,33,2,480.4,0,BLOCKED,0.184,1,03/10/2026,0
1201,25,Advanced,"TOEFL,BusinessEnglish,Writing",17.7,43,63,386,16,503,5255,Grammar,Phrasal verbs that confuse everyone,215,true,95,35,16,19.3,no,PENDING,0.032,11,2026-01-10 02:20:00,1
1068,41,ADVANCED,BusinessEnglish|Grammar,38.2,69,76,75,94,531,5587,IELTS,  Writing task 2 essay structures,463,no,234,85,24,343.2,false,BLOCKED,0.227,4,2026-01-27 10:35:00,0
1214,31,Intermediate,"Writing,Listening,Speaking",48.5,29,83,375,39,833,5287,speaking,Accent reduction drills,373,false,269,14,3,527.3,no,NOT_FRIEND,0.916,8,2026/02/19,1
1041,26,advanced,Listening; BusinessEnglish; Writing,51.5,11,112,538,56,184,5565,toefl,  TOEFL Prep weekly thread,588,true,227,19,14,242.5,false,BLOCKED,0.013,7,2026-01-02 15:12:00,0
1160,38,INTERMEDIATE,BusinessEnglish; Reading; Speaking,3.8,76,240,192,54,163,5317,Event,Speaking club Friday,289,true,315,16,9,179.1,false,PENDING,null,8,01/31/2026,1
1055,21,BEGINNER,"Speaking,IELTS,Event",6.4,80,246,0,13,290,5333,toefl,Score 100+ study plan,256,1,224,59,23,29,False,PENDING,0.072,4,01/03/2026,0
1118,,Beginner,BusinessEnglish,37.9,14,190,538,104,507,5123, Speaking ,  Small talk openers,280,no,292,61,0,230,0,BLOCKED,,7,01/09/2026,1
1128,23,Advanced,IELTS,52.1,8,69,307,94,125,5170,Vocabulary,Idioms in real conversations,531,false,274,84,3,54,0,NOT_FRIEND,0.067,6,2026-02-02 15:13:00,1
1205,26,Advanced,Grammar|BusinessEnglish,3.7,70,94,93,54,610,5214,Writing,Formal vs informal register,546,yes,226,33,7,46.7,0,BLOCKED,0.066,3,01/06/2026,0
1038,20,BEGINNER,IELTS; Event; Reading,6.5,71,46,108,98,584,5557,BusinessEnglish,Job interview answers,596,0,217,0,20,31.8,false,PENDING,0.061,0,2026-02-05 18:40:00,0
1101,24,Intermediate,Writing; Reading; BusinessEnglish,3.6,73,151,299,113,723,5285, Vocabulary ,Word of the day, ,false,150,5,17,568.3,false,PENDING,0.051,12,2026-03-04 08:29:00,1
1040,38,Intermediate,IELTS,56.1,74,34,159,60,715,5497, Writing ,Punctuation pitfalls,63,no,173,69,21,108.6,true,BLOCKED,0.1,12,2026-01-18 18:49:00,1
1063,41,Intermediate,"Event,Listening,IELTS",29.6,21,189,0,2,309,5334,grammar,Articles a/an/the explained,110,true,104,65,9,261.7,false,BLOCKED,0.248,9,2026-02-21 13:41:00,0
1182,16, Beginner ,BusinessEnglish,44.2,36,240,9,94,646,5464,Listening,Fast English drills,436,true,101,47,4,82.8,False,NOT_FRIEND,0.17,8,01-02-2026,1
1193,32,Beginner,N/A,47.1,64,20,456,97,248,5122,reading,Vocabulary in context,565,no,273,35,0,664.4,false,FRIEND,0.027,11,2026-02-19 08:24:00,1
1140,34,Intermediate,BusinessEnglish; IELTS; Grammar,59.1,70,77,171,103,21,5177,TOEFL,  Speaking task 1 templates,38,false,274,50,25,402.7,False,BLOCKED,0.105,4,2026/04/07,0
1205,26,Advanced,"Grammar,BusinessEnglish",3.7,70,94,93,54,610,5504,Writing,Paraphrasing practice,505,yes,337,26,6,533.4,False,NOT_FRIEND,0.15,11,2026-01-18 23:38:00,1
1102,N/A,BEGINNER,"Grammar,Listening,BusinessEnglish",45.2,67,103,589,39,93,5227,event,Mock TOEFL Saturday,329,no,167,69,0,484.2,true,NOT_FRIEND,0.035,3,2026-02-21 19:29:00,0
1047,35,Intermediate,IELTS,9999,20,54,375,0,567,5176,Vocabulary,Idioms in real conversations,576,false,172,18,2,307.5,false,FRIEND,0.2,4,07-03-2026,1
1218,32,Beginner,BusinessEnglish|Writing,57.2,22,143,68,97,668,5218,Grammar,Phrasal verbs that confuse everyone,280,no,68,68,2,216.4,false,BLOCKED,0.134,1,2026-03-15 16:42:00,0
1177,29,Advanced,IELTS,43.9,46,59,486,95,865,5097,Listening,Fast English drills,410,no,270,4,17,671,no,NOT_FRIEND,0.127,6,2026-01-13 09:26:00,1
1052,37,Advanced,Vocabulary; Listening,5.6,0,127,77,76,158,5536,toefl,Integrated writing tips,352,true,142,69,2,686.1,false,PENDING,null,6,2026-02-03 12:11:00,1
1071,18,Advanced,Writing,20.1,65,188,571,65,457,5519,Reading,Skimming vs scanning,215,false,247,3,19,717.1,0,NOT_FRIEND,0.196,7,01/24/2026,1
1107,20,Beginner,Grammar,57,26,124,202,54,70,5275,Vocabulary,Synonym swap challenge,381,True,181,70,9,140.3,false,PENDING,0.011,1,2026/03/25,1
1095,41,BEGINNER,Event|Grammar,49.5,39,112,349,58,366,5435,Listening,Fast English drills,173,1,24,56,13,335.2,no,NOT_FRIEND,0.018,0,2026/01/26,0
1188,33,Beginner,Event,43.6,76,162,233,111,378,5250,TOEFL,Score 100+ study plan,38,no,45,3,6,534.9,false,FRIEND,0.085,2,2026-01-29 23:19:00,0
1119,39, Advanced ,"Listening,BusinessEnglish,TOEFL",47.9,25,157,117,39,371,5179, Reading ,Inference questions explained,254,true,61,34,21,401.7,false,PENDING,0.08,9,2026-02-07 10:00:00,1
1015,22,Intermediate,"Listening,Writing",50.3,26,98,570,9,249,5301,Listening,Note-taking techniques,204,False,339,2,1,646.1,false,PENDING,0.897,3,2026-04-12 17:17:00,1
1022,30,Intermediate,IELTS,7.8,63,210,116,50,248,5480,Writing,Cohesion vs coherence,352,False,33,11,21,376.7,no,BLOCKED,0.191,0,01/06/2026,0
1178,40,Beginner,Listening|IELTS,26.3,77,33,209,114,713,5582,toefl,Reading section pacing,403,0,302,44,13,326.6,0,BLOCKED,0.067,2,2026-04-25 08:09:00,0
1075,41,Advanced,Event,42.9,53,54,372,35,57,5426,Reading,Vocabulary in context,NaN,True,212,18,7,174,False,FRIEND,0.166,12,2026-02-12 17:47:00,1
1039,19,beginner,IELTS; Event; Speaking,22.6,32,12,252,59,293,5465,READING,Skimming vs scanning,310,false,177,82,13,364.6,0,FRIEND,0.136,6,27-03-2026,1
1020,23,Beginner,Reading; TOEFL,17.8,54,71,163,11,64,5341,writing,Punctuation pitfalls,359,true,153,39,4,500.2,0,NOT_FRIEND,0.035,7,12-01-2026,0
1054,19,intermediate,"Listening,Speaking",35.8,54,145,312,51,789,5435,LISTENING,Fast English drills,173,1,24,56,13,335.2,false,FRIEND,0.794,7,2026-01-26 07:14:00,1
1197,42,Advanced,"TOEFL,BusinessEnglish",55.4,77,149,51,101,626,5435,LISTENING,Fast English drills,173,true,24,56,13,335.2,False,BLOCKED,0.168,12,2026-01-26 07:14:00,0
1045,31,Advanced,Event; IELTS,15.4,9,209,170,67,138,5390,GRAMMAR,#PastParticiple cheatsheet, ,True,185,76,5,458.6,false,FRIEND,0.1,4,03/19/2026,0
1215,34,Intermediate,Grammar|Vocabulary,23,55,211,88,119,639,5466,BusinessEnglish,Email templates that work,503,False,12,90,24,586.2,no,PENDING,0.249,3,2026-02-17 01:59:00,0
1079,37,Beginner,BusinessEnglish; Writing; Grammar,34.2,60,92,406,10,384,5394,ielts,Writing task 2 essay structures,152,no,257,30,18,89.4,false,NOT_FRIEND,0.016,12,2026-02-11 01:06:00,0
1099,18,beginner,Grammar,9.6,38,110,296,114,163,5189,toefl,Integrated writing tips,575,0,78,68,19,367.8,no,PENDING,0.167,6,2026/04/26,0
1138,28, Beginner ,"Speaking,Event,Vocabulary",12.6,12,67,302,110,454,5193,Reading,  Reading speed tracker,509,yes,151,87,3,560.5,0,NOT_FRIEND,0.166,5,2026-02-12 15:57:00,0
1002,20,Advanced,TOEFL; Event; Vocabulary,12.8,27,191,170,3,882,5464,Listening,Fast English drills,436,true,101,47,4,82.8,false,BLOCKED,0.147,2,2026-02-01 21:57:00,0
1079,37,Beginner,"BusinessEnglish,Writing,Grammar",34.2,60,92,406,10,384,5267,READING,Skimming vs scanning,221,no,126,1,24,690.6,False,BLOCKED,null,5,02/13/2026,0
1097,39,Intermediate,"Reading,IELTS",10.2,48,107,581,11,368,5255, Grammar ,Phrasal verbs that confuse everyone,215,true,95,35,16,19.3,no,NOT_FRIEND,0.108,2,01/10/2026,0
1101,24,Intermediate,Writing; Reading; BusinessEnglish,3.6,73,151,299,113,723,5429,Event,Writing workshop signup,520,False,335,36,16,309.4,0,PENDING,0.027,5,04/07/2026,1
1000,31,Advanced,"BusinessEnglish,Event,Reading",36.6,4,176,469,85,290,5439,Grammar,Conditionals — when to use which,24,true,334,82,6,692.2,0,BLOCKED,0.201,12,02/11/2026,0
1002,20,advanced,"TOEFL,Event,Vocabulary",12.8,27,191,170,3,882,5482,Vocabulary,Collocations you should know,342,1,243,86,0,323.5,True,FRIEND,0.774,6,2026-01-18 07:31:00,1
1149,999,INTERMEDIATE,BusinessEnglish,9.1,79,210,259,52,43,5426,reading,Vocabulary in context,277,true,212,18,7,174,0,FRIEND,0.104,2,02/12/2026,1
1171,25,advanced,IELTS|Writing,54.2,11,86,78,27,290,5206,IELTS,Writing task 2 essay structures,522,true,80,9,21,275.7,false,NOT_FRIEND,0.893,9,2026-01-07 18:20:00,1
1171,25,Advanced,IELTS; Writing,54.2,11,86,78,27,290,5457,WRITING,Formal vs informal register,502,True,156,44,25,396.7,false,BLOCKED,0.886,8,2026-01-23 13:52:00,1
1108,23,Beginner,IELTS,39.9,66,160,118,120,740,5191,ielts,Speaking part 3 examples,354,true,253,55,17,42.6,False,BLOCKED,0.896,3,04-02-2026,1
1180,37,Intermediate,,17.9,27,174,483,118,542,5021, Event ,Pronunciation bootcamp, ,false,271,47,0,430.1,no,NOT_FRIEND,0.238,3,2026-04-26 00:47:00,0
1009,18,Beginner,"Vocabulary,Listening,Speaking",32.1,13,160,434,7,349,5257,WRITING,Essay feedback exchange,60,1,141,12,20,469.1,no,BLOCKED,0.122,6,2026-01-04 14:04:00,0
1063,41,Intermediate,"Event,Listening,IELTS",29.6,21,189,0,2,309,5449,Listening,Podcast recommendations,184,0,185,65,25,266,0,NOT_FRIEND,0.808,12,03/25/2026,1
1046,38,Intermediate,Speaking,null,43,150,551,96,569,5146,Grammar,Conditionals — when to use which,-7,false,66,86,24,412.5,false,PENDING,0.232,9,2026-04-09 18:29:00,1
1214,31,Intermediate,"Writing,Listening,Speaking",48.5,29,83,375,39,833,5227,Event,Mock TOEFL Saturday,329,no,167,69,0,484.2,1,BLOCKED,0.135,4,2026-02-21 19:29:00,0
1091,41,Advanced,"Grammar,BusinessEnglish,Reading",4.2,48,124,200,42,869,5114,listening,Accents around the world,546,no,108,48,10,28.9,no,BLOCKED,0.112,8,2026-03-14 21:03:00,0
1066,26,Beginner,"Listening,Speaking,IELTS",41,10,134,222,112,552,5079,Vocabulary,Academic word list — week 4,128,false,214,73,7,486.8,0,FRIEND,0.219,4,2026-04-21 21:12:00,1
1033,35,Advanced,Writing; IELTS; Speaking,15.8,4,56,520,116,506,5397, TOEFL ,Integrated writing tips,345,true,51,61,3,668.9,false,BLOCKED,0.14,7,2026-04-07 10:28:00,0
1199,33,Beginner,"Listening,Reading,IELTS", ,68,98,124,85,649,5323,Writing,Punctuation pitfalls,22,false,221,68,6,329.3,False,NOT_FRIEND,0.237,2,04/04/2026,1
1219,18,Advanced,IELTS; TOEFL; Reading,25.5,24,215,240,37,841,5314, Writing ,Punctuation pitfalls,494,false,200,58,22,221.5,false,BLOCKED,0.028,5,2026-02-19 03:40:00,0
1058,29,Intermediate,"Reading,TOEFL",35.9,59,139,138,85,503,5381,Vocabulary,  Word of the day,171,no,247,29,3,582.2,yes,NOT_FRIEND,0.208,12,04/18/2026,1
1214,31,INTERMEDIATE,"Writing,Listening,Speaking",48.5,29,83,375, ,833,5007,Reading,Article of the week,266,true,50,89,22,589.6,false,FRIEND,0.054,5,2026-01-05 20:19:00,1
1110,32,Beginner,"IELTS,Reading,Writing",49.1,38,76,119,30,862,5111,TOEFL,Speaking task 1 templates,599,false,221,54,23,198.3,false,NOT_FRIEND,0.043,2,2026-03-10 03:14:00,1
1104,29,Beginner,"Listening,Writing,Vocabulary",47.9,16,132,154,21,853,5166,writing,Paraphrasing practice,530,1,247,88,7,381.7,no,NOT_FRIEND,0.841,12,01/25/2026,1
1164,42,Beginner,Reading,9.6,22,90,377,59,715,5155, TOEFL ,Integrated writing tips,184,true,223,11,0,80.7,true,PENDING,0.232,9,2026-02-26 21:15:00,1
1195,19,intermediate,"Writing,Listening",9.6,9,131,473,88,438,5378,BusinessEnglish,Job interview answers,101,false,150,8,8,260.3,false,NOT_FRIEND,0.229,6,2026-02-01 07:25:00,1
1190,19,Intermediate,IELTS,39.3,54,162,304,99,317,5412,Reading,Inference questions explained,313,yes,240,79,22,483.4,false,FRIEND,0.017,5,2026-01-28 13:19:00,1
1123,19,Intermediate,"IELTS,Listening,BusinessEnglish",12.3,38,58,370,10,860,5434,TOEFL,Speaking task 1 templates,419,False,73,14,14,347.7,false,FRIEND,0.178,4,04/29/2026,1
1209,30,BEGINNER,IELTS; Reading,8.3,43,216,285,,415,5012,READING,Article of the week,332,true,209,81,1,119,0,BLOCKED,0.761,5,2026-02-07 11:20:00,1
1203,23,Advanced,"Event,Reading,Speaking",32.4,43,201,554,16,788,5324,Listening,Dictation practice thread,367,true,182,68,9,477.4,0,BLOCKED,0.118,1,2026-04-29 10:45:00,0
1014,37,Beginner,Writing; TOEFL; Speaking,42.4,64,197,38,117,345,5405,TOEFL,Reading section pacing,96,yes,298,9,12,219.3,false,FRIEND,0.876,3,2026-01-07 11:45:00,1
1066,NaN,Beginner,"Listening,Speaking,IELTS",41,10,134,222,112,552,5458,VOCABULARY,Synonym swap challenge,261,false,9,1,7,149.1,false,PENDING,0.02,7,2026-04-16 16:06:00,0
1163,31,advanced,Writing; Speaking; Event,5.6,30,84,375,53,650,5432,Speaking,Storytelling fluency,567,false,205,61,12,223.2,true,BLOCKED,0.777,12,2026-02-04 04:05:00,1
1092,21, Intermediate ,"Vocabulary,BusinessEnglish,Speaking",3.4,44,190,190,113,271,5019,IELTS,Writing task 2 essay structures,69,true,168,14,15,159.4,no,BLOCKED,0.203,4,2026-02-14 17:48:00,0
1108,23,BEGINNER,IELTS,39.9,66,160,118,120,740,5393,BusinessEnglish,Job interview answers,535,0,26,51,9,14.4,false,FRIEND,0.109,10,01/29/2026,1
1116,42,Intermediate,"Grammar,Vocabulary,Event",41.1,34,80,378,30,257,5556,businessenglish,Presentation openings,428,1,100,16,8,38,false,FRIEND,0.055,8,2026-02-09 15:06:00,1
1150,38,Beginner,"BusinessEnglish,Writing,TOEFL",49.7,43,130,112,44,172,5112,Speaking,Small talk openers,243,true,65,63,2,159,false,FRIEND,0.167,5,2026-01-25 14:57:00,1
1091,41,Advanced,"Grammar,BusinessEnglish,Reading",4.2,48,124,200,42,869,5287,SPEAKING,Accent reduction drills,373,False,269,14,3,527.3,no,PENDING,N/A,11,2026-02-19 19:20:00,1
1058,29,Intermediate,"Reading,TOEFL",35.9,59,139,138,85,503,5184,Vocabulary,Synonym swap challenge,333,false,132,82,13,575.9,false,BLOCKED,,7,2026-01-04 23:50:00,0
1175,38,Advanced,"Listening,TOEFL,Speaking",8.6,76,190,215,46,496,5576,VOCABULARY,Academic word list — week 4,248,True,0,52,17,603.8,0,BLOCKED,0.192,9,2026-02-11 19:12:00,0
1016,32,Intermediate,"Vocabulary,IELTS,TOEFL",54.8,26,17,303,119,355,5004,READING,Inference questions explained,108,true,316,80,10,253.3,false,PENDING,0.201,1,2026-02-25 13:37:00,0
1185,32,INTERMEDIATE,TOEFL; Event; Vocabulary,5.1,31,121,535,106,316,5339,grammar,Articles a/an/the explained,191,False,44,62,10,561.1,false,PENDING,0.174,8,02-03-2026,0
1037,999,INTERMEDIATE,"Writing,Speaking",14.6,74,244,126,91,529,5534,Listening,Podcast recommendations,574,false,292,27,14,39.8,false,PENDING,0.219,9,28-02-2026,1
1147,40,Advanced,Reading; TOEFL; IELTS,31,70,138,137,11,95,5337,Listening,Podcast recommendations,493,true,168,3,17,434.8,0,FRIEND,0.134,11,2026-02-11 09:43:00,1
1033,35,advanced,"Writing,IELTS,Speaking",15.8,4,56,520,116,506,5451,toefl,Reading section pacing,218,1,335,67,16,22.2,no,FRIEND,0.041,7,2026-05-01 23:08:00,1
1212,30,Beginner,"Reading,Event,TOEFL",41.9,43,25,398,15,525,5095,IELTS,Writing task 2 essay structures,249,0,225,52,24,10.9,0,FRIEND,0.237,1,04/01/2026,1
1046,38,intermediate,Speaking,17.2,43,150,551,96,569,5329,businessenglish,Presentation openings,465,0,124,19,14,233.1,no,PENDING,0.059,12,26-01-2026,1
1179,16,beginner,"IELTS,Vocabulary",45.1,34,107,403,28,562,5550,Grammar,  Conditionals — when to use which,184,1,187,1,10,552.9,false,BLOCKED,0.182,0,2026-01-30 16:21:00,1
1000,31,Advanced,BusinessEnglish; Event; Reading,36.6,4,176,469,85,290,5559,BusinessEnglish,Meeting phrases,401,true,114,58,10,707.4,false,NOT_FRIEND,,12,2026-03-22 00:28:00,1
1065,26,beginner,TOEFL; Vocabulary; Listening,59.4,78,32,285,65,545,5063,Vocabulary,Synonym swap challenge,489,false,81,53,9,124.7,false,NOT_FRIEND,0.923,1,01/04/2026,1
1009,18,BEGINNER,"Vocabulary,Listening,Speaking",32.1,13,160,434,,349,5481,TOEFL,Speaking task 1 templates,282,true,68,72,23,69.3,0,FRIEND,0.225,11,03/22/2026,1
1114,40,Intermediate,Speaking,12.2,80,246,96,7,863,5149,grammar,Conditionals — when to use which,39,0,343,46,17,463.5,0,BLOCKED,0.231,2,2026-04-02 04:44:00,0
1058,29,Intermediate,Reading|TOEFL,35.9,59,139,138,85,503,5015,Writing,Formal vs informal register,31,false,240,60,20,424.2,false,FRIEND,0.193,5,2026-04-14 01:09:00,1
1035,27,Advanced,Grammar; Event; Writing,null,15,38,596,91,408,5199,TOEFL,Reading section pacing,375,0,150,29,13,102.3,false,NOT_FRIEND,0.037,11,2026-01-17 12:01:00,1
1080,39,Advanced,Vocabulary; Listening; BusinessEnglish,6.7,47,235,510,0,544,5034,WRITING,Punctuation pitfalls,159,no,79,6,14,483.6,no,BLOCKED,0.182,5,2026-01-11 20:39:00,0
1014,37,beginner,"Writing,TOEFL,Speaking",42.4,64,197,38,117,345,5580,TOEFL,Score 100+ study plan,46,false,32,19,17,470.1,false,PENDING,0.793,6,20-02-2026,1
1011,39,Intermediate,Writing,8.7,21,39,173,54,257,5395,Grammar,Articles a/an/the explained,491,false,125,86,11,652.9,no,BLOCKED,0.212,6,2026-03-04 04:40:00,0
1187,34,Intermediate,"Speaking,Event",28.4,42,191,114,41,439,5032,BusinessEnglish,Negotiation language,NaN,0,207,3,14,60.1,false,NOT_FRIEND,0.029,11,01/23/2026,1
1054,19,Intermediate,Listening|Speaking,35.8,54,145,312,51,789,5223,BusinessEnglish,Negotiation language,438,yes,192,40,1,281.2,0,PENDING,0.072,1,2026-03-24 22:59:00,1
1005,28,Intermediate,Grammar,18,77,16,189,47,451,5464,Listening,Fast English drills,436,true,101,47,4,82.8,False,FRIEND,0.028,1,02/01/2026,0
1183,30,Beginner,Writing; Reading; Event,20.2,52,79,205,30,300,5167,Writing,Cohesion vs coherence,67,true,207,59,18,494.4,false,BLOCKED,NaN,0,04/22/2026,1
1153,17,Intermediate,Listening; IELTS; BusinessEnglish,23.3,78,32,320,46,556,5246,TOEFL,TOEFL Prep weekly thread,367,1,311,4,12,637.6,false,PENDING,0.235,12,01/17/2026,1
1077,25,Advanced,"Listening,Grammar",51.2,23,191,295,109,755,5130,Writing,Paraphrasing practice,192,true,38,79,14,533.1,no,FRIEND,0.049,1,04/05/2026,0
1212,30,BEGINNER,"Reading,Event,TOEFL",41.9,43,25,398,15,525,5592,SPEAKING,Storytelling fluency,408,yes,212,61,3,406.3,false,NOT_FRIEND,0.057,10,2026-03-24 15:32:00,1
1026,31,beginner,Speaking; IELTS; BusinessEnglish,35.2,13,191,330,57,92,5241,Vocabulary,Idioms in real conversations,330,1,14,2,20,705.2,false,PENDING,0.16,3,2026-03-06 11:12:00,0
1145,37,Intermediate,Event; Grammar; Speaking,53.3,67,241,592,70,867,5342,BusinessEnglish,Meeting phrases,132,1,84,25,11,465,false,FRIEND,0.047,2,09-02-2026,0
1133,28,Advanced,Listening; IELTS; Vocabulary,55,67,37,324,25,86,5168,businessenglish,Negotiation language,231,false,46,71,6,471.4,false,FRIEND,0.098,4,2026-04-26 17:43:00,0
1115,27,INTERMEDIATE,Speaking; BusinessEnglish; Event,52.4,29,161,535,67,857,5206,ielts,Writing task 2 essay structures,N/A,True,80,9,21,275.7,false,BLOCKED,0.236,1,01/07/2026,0
1095,999,Beginner,"Event,Grammar",49.5,39,112,349,58,366,5086,businessenglish,Job interview answers,510,false,194,9,23,602.6,yes,PENDING,0.105,2,2026-01-09 13:17:00,0
1122,42,Beginner,"TOEFL,BusinessEnglish",42.8,16,124,375,73,884,5509, IELTS ,IELTS band 7 roadmap,N/A,False,138,52,3,482.3,0,PENDING,0.122,3,2026-04-30 03:51:00,0
1027,39,intermediate,"Event,Grammar,TOEFL",17.8,17,93,444,43,230,5042,IELTS,  Speaking part 3 examples,477,False,132,63,19,38.4,false,FRIEND,0.071,8,2026-03-17 17:29:00,1
1174,,Intermediate,"Speaking,Grammar,Listening",24.1,42,55,199,56,778,5427,Writing,Punctuation pitfalls,68,false,281,12,21,296.3,false,NOT_FRIEND,0.181,0,2026-01-06 14:50:00,0
1068,41,ADVANCED,"BusinessEnglish,Grammar",38.2,69,76,75,94,531,5105,Event,Pronunciation bootcamp,67,0,5,79,13,532.2,0,PENDING,0.246,10,2026-03-21 11:36:00,1
1097,39,INTERMEDIATE,"Reading,IELTS",10.2,48,107,581,11,368,5075,TOEFL,Integrated writing tips,60,true,48,74,10,183.1,false,FRIEND,0.184,6,2026/02/02,1
1183,30, Beginner ,Writing; Reading; Event,20.2,52,79,205,30,300,5406,SPEAKING,Accent reduction drills,330,no,15,13,18,358.8,0,NOT_FRIEND,0.087,6,14-02-2026,0
1104,29,Beginner,"Listening,Writing,Vocabulary",N/A,16,132,154,21,853,5394,IELTS,Writing task 2 essay structures,152,False,257,30,18,89.4,0,BLOCKED,N/A,7,2026-02-11 01:06:00,0
1176, , Intermediate ,N/A,51.4,73,232,469,9,45,5041,Listening,Note-taking techniques,19,0,194,81,13,457.8,0,FRIEND,0.122,7,2026-02-28 19:24:00,1
1038,null,Beginner,"IELTS,Event,Reading",6.5,71,46,108,98,584,5200,Vocabulary,Word of the day,439,0,199,39,17,535.3,false,BLOCKED,0.197,5,2026-02-04 23:09:00,0
1001,38,Beginner,"BusinessEnglish,TOEFL,Listening",27.6,25,124,403,4,492,5514,BusinessEnglish,Presentation openings,367,false,56,72,5,144.6,false,PENDING,0.805,5,2026-02-03 07:54:00,1
1143,33,Intermediate,"TOEFL,Writing",51.8,18,92,590,91,801,5070,BUSINESSENGLISH,Meeting phrases,41,false,132,36,4,12.5,false,BLOCKED,0.129,6,2026-03-15 21:06:00,0
1110,32,Beginner,"IELTS,Reading,Writing",49.1,38,76,119,30,862,5091,Vocabulary,Word of the day,191,false,21,38,19,136.6,no,PENDING,0.159,0,2026-02-27 10:41:00,0
1077,25,ADVANCED,"Listening,Grammar",51.2,23,191,295,109,755,5549, TOEFL ,Integrated writing tips,363,no,93,0,17,599.9,false,PENDING,null,2,01/15/2026,0
1156,42,beginner,"Writing,IELTS",12.6,69,201,158,79,737,5229,READING,Inference questions explained,N/A,0,331,89,19,349.2,no,BLOCKED,0.202,8,2026/04/13,0
